,JUNB,CCL5,S100A4,JUN,KLRB1,FOS,RGCC,ZFP36,GNLY,KLF6,ANXA1,YPEL5,LTB,NFKBIA,CRIP1,CD69,ACTB,FTH1,CXCR4,ZFP36L2,IL32,TRBC1,DUSP1,ACTG1,KLF2,TRBC2,TNFAIP3,VIM,NKG7,LMNA,H3F3B,TSC22D3,EEF1B2,BTG1,PABPC1,RPL21,SRGN,EEF1A1,ZNF331,RPS5,GAPDH,RPS13,PPP1R15A,DUSP2,TRAC,NPM1,RPS12,EEF2,NR4A2,PNRC1
RPL21,0.0,0.018046871393930432,0.01433067663058226,0.0,0.04136924717836995,0.0,-0.0038308274151707795,0.02015492365714858,0.013055534695997928,-0.0011433821309862324,0.0069945190008686205,-0.006195239219190033,0.015501189612023255,-0.0009176361514735089,0.0020791958239145107,0.0,0.0029493203169810595,0.004130014095291397,0.006196601790709846,0.00991517077154732,0.005598409679427489,0.015374406921342045,-0.0055614048456214165,0.010942281808489314,-0.004277392752513866,0.0,-0.018855719034350366,0.004248051484814077,0.013867850789282475,0.0,0.014375184074093132,0.0,0.04339372672661305,0.01703231824032765,0.017056038345540463,0.0,-0.003921376059081632,0.4237914686308861,0.0,0.12406887689271656,0.010015694479741525,0.18454693902518227,0.013110820821646928,0.004215129985969691,-0.002958687411824479,-0.000746579070313935,0.19762589735356378,0.007531370971267339,0.0,0.0
SRGN,0.0,0.0,-0.013582271461039679,0.0,0.0,0.0,0.0013799426405353551,0.03664881629699547,0.0,0.012373318010382713,0.0278402838587459,0.020347359288264907,0.0,0.0454238497302576,0.015717491002757718,0.033001299394501395,0.005572714270804163,0.11047110551013868,0.011189454761846204,0.0,0.0,0.0,0.0,0.03751566728584904,0.023444006248745944,0.0,0.025308290622050655,0.0,0.031000644315463385,0.03885122610351986,0.044734126480898695,0.0,0.012189384383402503,0.014889636151816711,0.0,0.0,0.0,0.0,0.032415221953348464,0.0,0.02329438918484998,0.0,0.05941970803274221,-0.023486473824116436,0.02007682318880862,0.0,0.02957753882796136,0.0,0.04772797359682337,0.053494849673420525
EEF1A1,-0.000528660344885748,0.01174565916131862,0.031143239524901705,0.009624162189602204,0.040851024588288494,0.0009205819824899029,0.0,0.0,-0.0010441316777089842,0.0022303453158257157,0.011612460184962084,0.007663057344629376,0.0274714666571108,0.0,0.0,0.009938874513824195,0.03333556561995658,0.007875097946142218,0.0119065070066899,0.002854694931889167,0.0008336086401581508,0.0,0.002964992851945764,0.01592035030746529,0.000745269281691407,0.0164772992319912,0.0,0.001347596350297798,0.0,0.00636604045107263,0.011213122036939416,-0.00871605148704925,0.031694779370953566,0.010195291080967879,0.042089239874276124,0.3192794861054687,0.0,0.0,0.002469504556161315,0.13956435012538712,0.013723281053075872,0.07087916195327212,0.0053575720042761,0.0010529440611416415,0.005078551746866813,0.03587793831287654,0.20535565797036506,0.10333623936308661,0.000650257610377668,0.010217053825268378
ZNF331,0.23358975228465848,0.0,0.048559998483921674,0.000629150247261399,0.04451236422517448,-0.0008917246698298123,0.02569041221322573,0.033004257457643814,0.0,0.07976648925889353,0.026059838698319866,0.12230003774934563,0.0,-0.013682962462144335,-0.004470830797363288,0.00391737244219406,0.0,0.02082582936037155,0.035945864339377104,0.019783554863618866,0.02425096099425098,0.0002498068726606549,0.01559797338485082,0.0,0.0441269655439298,0.0,0.020158436949370667,0.009055485944212951,0.011765449355936744,-0.0003956274167091678,0.0,0.0,0.0,0.036309741717176935,0.0,0.0,0.02187922546781911,0.0,0.0,-0.0035253234734434614,0.0,0.0,0.0,0.029774947840974227,0.0,0.03299625468760646,0.0,0.0,0.09083878314915314,0.01294548497687665
RPS5,0.0,0.006529943410007658,0.007824991267620238,0.0,0.0,0.0,0.006781353037525905,-0.005537252483004522,-0.0074801678819025495,0.0,0.015512906639043478,0.0,0.0,0.0,-0.005342846275925725,-0.0005634584075217958,-0.0034053124674297544,0.0,0.0030392405316604417,-0.007903503696523975,0.0,-0.006413494728041314,0.017085915371766795,0.01524632299996831,0.0,-0.0012429064114409232,0.00882835708951424,0.019469221060405346,0.0,0.0026921410098721937,0.0,0.0,0.07643996858611067,0.002606039428860105,0.04321649825420633,0.15584585847375151,0.0,0.21811741547527297,-0.012905522909828925,0.0,-0.0034461983341689834,0.09332026560052756,0.0,0.0,-0.0015409436524683223,0.025109899466964784,0.17163731520090456,0.03190750959416189,0.0,0.001832398113351958
GAPDH,0.0,0.008681172298353353,0.1096913986493409,0.0,0.019107132846059947,0.0,0.0,0.0,0.0,0.019649217473059546,0.018260065056293365,-0.0019789707892690976,0.0,0.0,0.00796860500921609,0.0,0.13019798877924196,0.021981313693618353,0.022164705147332563,0.0,-0.011328975216016628,0.0,0.0,0.06957979614211517,0.0,0.01455336183521965,0.0,0.06827857499563604,-0.004586735693473985,0.0,0.05283834252548986,0.0,0.0006045475441791705,0.0,0.016743896014081425,0.0,0.03399743015885507,0.02501521601840691,-0.0021339601719310972,0.0,0.0,0.0,0.0,0.0,0.0,0.0008763731102674592,0.0,0.06538787656426102,0.0,0.0
RPS13,-0.002067326100088911,0.03615787856051114,0.000986906524274177,0.0011932838131293927,0.0019353103372555954,0.0,0.002196025968752111,0.0,0.007101520266646008,0.015487578239266024,0.01181159941171277,0.017462630371827693,0.01245993641367379,0.0,0.0032553381186778284,-0.005432952341998963,0.0,0.0,0.013856119198576967,-0.001449574607246373,-0.004399677786375738,0.0,0.02679778036263937,0.006818261425077336,-0.008528774080805488,0.0,-0.004120413415822007,0.0,0.05143583655558528,0.015325319833300462,0.004717562036921733,0.006189121445169968,0.02399157511508762,0.010583409232201102,0.041742319443132184,0.2626015574644794,0.0,0.09530861486895635,0.0012288528017301006,0.08256445770759058,-0.006982489656549597,0.0,-0.007727461352192683,0.0,0.0,0.024711818737332764,0.272051531007812,0.0068424919548720035,0.0,0.013911661272193766
PPP1R15A,0.06264569542732,-0.003519234553972151,0.0,0.03888270258927329,0.0,-0.010164172150853591,0.0438919907139089,0.040985874799401516,0.0,0.009984280912741025,0.029051888638192372,0.05215288275001417,0.001916526505173572,0.04299112083294306,-0.0038529188010033282,0.02691313218241597,0.0,0.0030850255547665087,-0.018830547322746045,0.012869985252246231,-0.001982622135747075,0.0,0.010688482589244545,0.0,-0.005687822389772707,0.0,0.0034043081571639502,-0.004831732649772858,0.0,-0.0009117239009027896,0.07741885617217811,0.013001437883712287,0.0,0.0,0.02121568235110467,0.0,0.06078728421174344,0.0,0.0,0.0,0.004700488116641604,0.0,0.0,0.006429299395945166,0.0,0.0,0.0,0.0,0.013488732824645498,0.047920918904068445
DUSP2,0.16319107907836258,0.140082293195597,0.0,0.009964172264019805,0.0,0.0,0.0,0.18311158030365723,0.0,0.0,0.018473146924661458,0.0029090044005484995,0.0033469830018943306,0.04554265340239897,0.0,0.007870300024854447,0.0,0.0,0.017462603688061965,0.028198510203073134,0.0,0.0045902370012217844,0.020053101472174907,0.0,0.010320598636510437,-0.0031560300241369847,0.0,0.0,0.03923743488556918,0.00394618734412512,0.05267845781104045,0.0002926577781949511,0.0,0.0,0.0,0.0004835460427851704,0.00863807194288324,0.0,0.0396477189874045,0.0,-0.005893923982957925,0.0,0.005582445676999998,0.0,0.006790414331391412,0.0,0.0,0.0,0.013966788975978039,0.0
TRAC,0.0,0.0,0.04567389353164865,0.0,-0.004983686987387089,-0.013438328499865407,0.0,0.0,0.0,0.0,0.0,0.0,0.05512597012293213,0.011189852422479728,0.0,0.0,0.16734224660639027,-0.003202950275492502,0.0,0.0,0.0869444775978668,0.03941859232788752,0.0,0.01666853452856765,0.009259789281516745,0.044719818621396235,0.0,0.0,0.0,0.013877602872903672,0.0,0.0,0.0,0.0,0.011469964351080358,0.04225223340064274,0.014276061784060167,0.040714816873596085,0.0,-0.01569716720792061,0.0,0.0,0.0,0.012340942240694815,0.0,0.0,-0.009761502701287224,0.006685589254542744,0.0,0.0
NPM1,0.0,0.04440451746328842,0.0039130037500687016,0.0,0.016191151493754743,-0.018733956294467984,0.013814666256861613,0.0,0.0,0.031968467265729696,0.004982576507011522,0.009956818629483622,0.0,0.0,0.012675884299554754,0.0,-0.011389880647168534,0.011646916815587577,0.0,0.0,-0.011990612879309644,0.01093374276638778,0.005137562435188568,0.04496343756151881,0.03400096825410315,-0.0016635154810566103,0.0,0.03204038322713379,0.0,0.019012206089972398,0.01131342556117144,0.019169369661727872,0.0169749747933957,0.014339029180516855,0.07793811200194246,-0.0545942239462165,0.0,0.14669588948150442,0.03103047299929416,0.07603716683916767,0.0,0.037579829025873056,0.0,0.002512427327384565,0.0,0.0,0.04866909871278722,0.06690875751916638,0.0,0.011395947937358125
RPS12,0.0,0.0,0.0,0.0053755489488565905,0.0051435487906451565,0.014054413368150845,0.0,0.0,0.0,0.0,0.03147331935674737,0.0033625039573019415,0.033714074314813505,0.0005879460400557637,0.009553090394504096,0.0023472308074933474,0.0,0.007361898714912321,0.0,0.0,0.0017291471147139028,0.0,0.004297122727472403,0.00676897782616373,0.0,0.000762752299960128,-0.00806952673955494,0.005852250745448485,0.0,0.02086469489809466,0.0,-0.0056037588412652115,0.038269559523135564,0.005365257172820095,0.0,0.16560210058412245,0.008772461128595786,0.23398380648628633,0.0,0.12246146953858185,-0.009873040931105722,0.22126861324332087,0.0,-0.0015294267027149175,-0.0035691279006913254,0.015386871894385387,0.0,0.011403038538746349,0.00011326300468483309,0.0
EEF2,0.007068152693965907,0.031252902029032185,0.0,0.0,0.0022948181811362745,0.0,0.0,0.0,0.0,0.0,-0.007271619125640983,0.0028026370200597344,0.0,0.009601436803094273,0.009453036700244865,-0.015521460220737833,0.002146367915352969,0.01788585752959747,0.0,0.0,-0.0040395900418579034,-0.0005745066518943251,0.0,0.040251661476334404,0.0,0.011983906397561037,-0.008958633515574294,-0.006028257375652546,0.0,0.0,0.0,0.012622411657951386,0.06687676730854039,0.0,0.09607817704923195,0.0036066713583586952,-0.000515551244610805,0.35411567648837206,-0.005101497283657953,0.05970337477125446,0.01854161602750602,0.019926408891692678,0.0,-0.0020287357212659275,0.007104709437407935,0.07451077605399478,0.0,0.0,0.0,0.014950846798529023
NR4A2,0.12020246897709397,0.027498736842868063,0.0,0.0,0.026620730986524413,0.006814620287776204,0.05036286016412392,0.03145081209260606,0.0,0.0,0.0,0.06354600498428628,0.008781915223196516,0.01206652187087446,0.0,0.04339283793714164,0.0,0.03652563272795994,0.03236670380616092,0.013815739464531167,-3.5195278209600076e-05,0.0,0.0,0.0,0.04308021195629759,0.0,0.025548685828699434,0.009104678798741333,0.0,-0.00975212504939059,0.03169404963721245,-0.003487550057780772,-0.003516921655319999,0.007873176398038532,0.016628164139166998,0.0,0.0223365152177363,0.0,0.09626012701856596,0.0,0.002195445761347479,0.0,0.009474435576934113,0.03320898088713811,0.0,0.0,-0.0046038750869717175,0.0,0.0,0.024577418370320517
PNRC1,0.00012703086379253076,0.0,0.029888979561178298,-0.005907382035468501,0.0,0.013687169205452905,0.01246366503986538,0.0,0.0,0.0,0.0,0.07709960307332044,0.0,0.06163618594567477,-0.004663012456361097,0.04919834220999045,0.0,0.03548582904229924,0.018189684245473528,0.0,0.011309435535242043,0.006753854723357599,0.0,0.0,0.06769184480890819,-0.005605629290026318,0.043782378651869056,0.0,0.0,0.0,0.017680198597380365,0.054029865303054016,-0.008228716895325616,0.051431629021874196,-0.0003860834225267182,0.0,0.04851570631968447,0.02815692630293233,0.007493470098003111,0.0,0.0,0.043318390763064436,0.04026786413978573,0.0,0.0,0.01601448573994514,0.0,-0.00944157027758405,0.008611432732861487,0.0
