,JUNB,CCL5,S100A4,JUN,KLRB1,FOS,RGCC,ZFP36,GNLY,KLF6,ANXA1,YPEL5,LTB,NFKBIA,CRIP1,CD69,ACTB,FTH1,CXCR4,ZFP36L2,IL32,TRBC1,DUSP1,ACTG1,KLF2,TRBC2,TNFAIP3,VIM,NKG7,LMNA,H3F3B,TSC22D3,EEF1B2,BTG1,PABPC1,RPL21,SRGN,EEF1A1,ZNF331,RPS5,GAPDH,RPS13,PPP1R15A,DUSP2,TRAC,NPM1,RPS12,EEF2,NR4A2,PNRC1
EEF1A1,0.0,0.008732947491647422,0.029727866055050407,0.006961419061930736,0.04130503317699931,0.0005570307619717518,0.0,0.0,-0.002993374746267436,0.005459128351082562,0.013339360160689385,0.008580318252817682,0.029429769020166214,0.0009026303799810101,0.0,0.010032146722624351,0.03207324778108908,0.008104423723474977,0.008076494060295845,0.004227472108490391,0.0013021442766425115,0.0,-0.0004085637965780777,0.014247163856033303,0.0027307787815708407,0.015634842139025943,0.0,0.006290559771437836,0.0,0.008340408244018556,0.011856613953211099,-0.0023680392617171065,0.03081817373878544,0.014322689635093783,0.0464985586553726,0.3228606280769223,0.0,0.0,0.004479681229888528,0.13872792870747006,0.011290299398438319,0.06923524952282518,-0.01873700248534363,0.0015276583183553656,0.006786458138280132,0.03943907903001795,0.20123464591816234,0.10225025308680265,-0.010704570293096483,0.011233500629642889
ZNF331,0.22916530211485536,0.0,0.048330470937061276,0.0015804842008200538,0.043618581919387854,0.00711088708853495,0.04124466071471218,0.031468331672771764,0.0,0.07983406647951681,0.026940914191104167,0.11761086055214806,0.0,-0.01858887108523849,0.0,0.004503724315228801,0.0,0.03188741910232067,0.03441169603042797,0.019766193320425222,0.024168293000010364,0.0,0.017649683395337137,0.0,0.0429173973134845,0.0,0.018061240442812498,0.00915069881193521,0.012825543650101509,-0.007705312427596537,0.0,0.0,0.0,0.036158645126749454,0.0,0.0,0.02121346509273555,0.0,0.0,0.0,0.0,0.0,0.0,0.029186069865943437,0.0,0.035304124835075834,0.0,0.0,0.09059913081680337,0.011684141052256932
RPS5,0.0,0.00878871661034268,0.011250531436610802,0.0,0.0,0.0,0.007315158104958425,0.0,-0.002936313591127883,0.0,0.01805654095623468,0.0,-0.0018724628807724275,0.0,-0.001388855235193343,0.0,0.001996568982188494,0.0,0.0038156243780504084,0.0,0.0,-0.0103521128686076,0.01897741523763559,0.016283607977928525,0.0,-0.00507757012193071,0.008042317385097674,0.01863239989922585,0.0,0.004022204189626021,0.0,0.0,0.0763342061742066,0.00325674534328963,0.04380623857701971,0.18389538772913863,0.0,0.2016610468570616,0.0,0.0,-0.002408568053034596,0.09758079908306316,0.0,0.0,-0.006013175877651785,0.03390380043514442,0.17019353594903092,0.030150516979629633,-0.0015699930736593627,0.0016134371550793791
GAPDH,0.0,0.008368950986490988,0.12089633957821777,0.0,0.015982033379557215,0.0,0.0,0.0,0.0,0.01578141036750767,0.0144671108552202,0.0,0.0,0.0,0.02384068638742721,0.0,0.12829483014236512,0.020815675568295493,0.009001074208673063,0.0,0.004541273145036379,0.0,0.0,0.06970063724588192,0.0,0.01540718857607285,-0.0071309981086930315,0.07510685489453983,0.0001378453472372903,0.0,0.05185106572552477,0.0,0.0,0.0,0.016758951970734307,-0.005025666639324119,0.033868397857390334,0.006792293115126986,-0.022421111601237553,0.0,0.0,0.0,0.0,0.0,0.0,0.002511557900008865,0.0,0.06390221110876342,0.0,0.0
RPS13,-0.0027098372472972696,0.03791188779221408,0.0012768243622662725,0.00033409495456671886,0.0014889376041493751,-0.0013117664674539705,0.003975632918845444,0.0,0.008592257992476204,0.015822217527385055,0.009630296391842411,0.016489442300855726,0.016376031787137726,0.0,0.002682030771741822,-0.006043349587439032,0.0,0.0,0.010996791805765299,-0.012002422846814638,0.002799389352279397,0.0,0.026357721590921146,0.00979569579404342,0.0,0.0,-0.005863370538243675,0.0,0.05604113052953073,0.016738921564629427,0.003349436666716876,0.0036854660003996648,0.025950553336743,0.010200768892759905,0.04180369359841778,0.26750934413376554,0.0,0.10866087617598526,0.0,0.09040853685239635,0.0,0.0,-0.0020047715039593953,0.0,0.0,0.02592467620147661,0.2986110820962432,0.016251473655626042,0.0,0.017403976659012135
PPP1R15A,0.0625667005560766,0.0,0.0,0.04436785229551677,0.0,0.012702672246689464,0.053599448948205876,0.0409355242391317,0.0,0.019521219675464167,0.028141813227897185,0.05080311710184215,-0.00018648197230899987,0.0554279485639856,-0.004929885262371772,0.03318639645520903,0.0,0.010011549396474619,0.0,0.012680756788596911,0.0,0.0,0.02662346222270093,0.0,-0.009990259613660003,0.0,0.008706142397136036,0.005828238680772729,-0.0006917669007019758,0.01971719026369584,0.07769209399742505,0.01907040320068258,0.0,-0.0006360001110725287,0.021955004988931038,0.0,0.05932168642654824,0.0005255326050053196,0.0,0.0,0.005130893869842028,0.0,0.0,0.0069142364077685176,0.0,0.0,0.0,0.0,0.013196622000001141,0.04690587236963632
DUSP2,0.16822040531283616,0.13735922516605822,0.0,0.021434681782402838,0.0,0.0,0.0,0.18383045768905706,-0.018037333762862925,0.0,0.005389198862191058,0.004940479982621417,0.004061589568547322,0.04529738935269636,0.0,0.009884523179560938,0.0,0.0006929265507914132,0.019413578489230875,0.028301900310685506,0.0,0.004624211668771841,0.026144458103724576,0.0,0.008605808731187695,-0.00045184495708088445,0.0,0.0,0.0289202269047698,0.0017091417195838265,0.0562917495554373,0.0,0.0,0.0,0.0,0.0,0.009518632095778254,0.0,0.0425109607036722,0.0,0.0,0.0,0.010477708512296879,0.0,0.006404769656175537,0.0,0.0,0.0,0.037267613826601625,0.0
TRAC,0.0,0.0,0.04339720689637641,0.0,0.0009474033211615136,-0.005909160880306281,0.0,0.00037944529768470746,0.0,0.0,0.0,0.0,0.053855513293762064,0.013714585975009602,0.0,0.0,0.1675043480521947,-0.004384656554348406,0.0,0.0,0.08586960758652379,0.03787437494621242,0.0,0.01610666413979351,0.006205363516814817,0.04363265285931436,0.0,0.0,0.0,0.012914995237240432,0.0,0.0,0.0,0.0,0.00788084241432846,0.04056807046720665,0.012649400345811032,0.03487248021734182,0.0,0.006366646872266126,0.0,-0.0058208187672242045,0.0,0.014580015112036921,0.0,-0.03605644147161547,-0.01772223916110396,0.01216798540923064,0.0,0.0
NPM1,0.0,0.04472923117813831,0.00416663242135526,0.0,0.01571205725048004,-0.013008792465229329,0.013065387399951542,0.0,0.0,0.029803697903437187,0.00443469235810375,0.011415795576051886,0.0,0.0,0.011986184788452058,0.0,-0.01535390155386462,0.009152323188280189,0.0,0.0,-0.004533236616161216,0.008364864561473317,-0.014682687592918188,0.04851465906817293,0.03376251418424271,0.0018944262797875309,0.0,0.03205842063667946,0.0,0.019816998985736304,0.012371345918624866,0.022519437442978987,0.032913473830440076,0.013656532292496084,0.08182413612189524,-0.04013140109789184,0.0,0.126769943441477,0.029953290102104554,0.07412420249215425,0.0,0.0482086077423325,0.0,0.000972843781680088,0.0,0.0,0.04446354015046072,0.07727903955351939,0.0,0.01270220734752409
RPS12,0.0,-0.004310505224862001,0.0,0.004796088529494371,-0.0015397418566143453,0.01679698292094155,-0.00024359736408105092,0.0,0.0,0.0,0.0318013641952309,0.0033507280457368625,0.03300341748363848,0.0004905568799913012,0.01036755231013628,0.0022144687510056256,0.0,0.0064558177695801695,0.0,0.0,0.00804296129988501,0.0,0.004505439511080323,0.006141599300662556,0.0,0.0008605391007316433,0.00013279000533010906,0.0069607106604111305,0.0,0.015945712337530178,0.0,0.0,0.038574296092701174,0.0063333825073860605,0.0,0.1783754607466272,0.008393226699596594,0.22383157664344683,0.0,0.11988075473971128,0.0,0.23173472734126574,0.0,0.0,-0.009092673598663382,0.014780623507073697,0.0,-0.002529036450066055,-0.0014821694755238605,0.0
EEF2,0.004467739165698455,0.028354885673471313,0.0,0.0,0.0028449240420856045,0.0,0.0,0.0,0.0,0.0,-0.009715659924580202,0.0038236602930320474,-0.0036611748286628928,0.009560507445545336,0.010516487850393373,-0.003951310765482635,0.006414053964605467,0.019019914457360565,-0.0013926892126553837,-0.002043538001500525,0.0,0.0,0.0,0.04146306173879308,0.0,0.012798302616719244,0.0,-0.010469577181102321,0.0,0.0,0.0,0.012043961282272099,0.06676363590499157,0.0,0.10857599645032345,0.0060271334155837,0.0,0.35072831212471994,0.0,0.057587427835331384,0.03893918701867514,0.01572851986747652,0.0,0.0,0.00659028522734135,0.07442703393545104,-0.0013445509047561909,0.0,0.0,0.021653555391574462
NR4A2,0.12375352884622536,0.02781261456954542,0.0,-0.00515477760349696,0.027293805013743063,0.00493743356264416,0.05198737111278965,0.030957717782726175,0.0,0.0,0.0,0.0619441760426569,0.02095186128347371,0.011683011880939061,0.0,0.04124382263404713,0.0019109031810997292,0.03514055115151043,0.03226509399172534,0.014113038554898137,0.0,0.0,-0.0016974139377031548,0.0,0.04130141634360326,0.0,0.030365969705403888,0.009450835498433658,0.0,0.0,0.03037200694765446,0.0,0.0,0.007219115209472899,0.013484319199191564,0.0,0.037469741569530444,0.0,0.09427450741930955,0.0,0.003806065259084435,0.0,0.013818084743452148,0.032344229830613906,0.0,0.0,0.0017922799637983397,0.0,0.0,0.022553132275403766
PNRC1,0.0,0.0,0.027800557463998895,0.0,0.0,-0.009424044625758129,0.011067974195831097,0.0,8.031091156836405e-05,0.0,0.0,0.09790739038406057,0.0,0.07306393124018454,0.0,0.04638131117715268,0.0,0.032876580060011235,0.02999962108923427,0.0,0.011920124875585615,0.006632511818617078,0.0,0.0,0.06299107992066598,-0.0023759700516678573,0.042358371955463534,0.0,0.0,0.0,0.012558739624806317,0.05313221831150919,-0.013917178797045359,0.050409204474179826,0.002188146734275774,0.0,0.04921850620400993,0.020405414126148817,0.01641585335901637,0.0,0.0,0.03907904662021281,0.03803904810322257,0.0,0.0,0.015750757152607747,0.0,0.011337460289449049,0.021412697587150777,0.0
